2.5638754745589054,-4.887505042328633,-174.38861888785848,-132.90194896598354,0.38410663442642307,0.4458869949769853,1.5425677364246526,61.0,0.4781740890139994,0.41192015481538846,-0.41357817400340796,0.255
0.37192027981643766,2.168262439520002,7.23739422048159,48.224064142356546,0.8991283672632716,0.9845986349288125,1.0072540442984461,0.0,0.306091339072505,0.2795204016848838,0.5039098231544353,0.265
0.25464851242873954,1.2013307764305121,-0.4624413816053021,40.024228540269654,0.3859782912747081,0.31068110303575597,0.4205048340488654,56.0,0.09747298448866093,0.12109669893263364,0.1877396332847447,0.275
0.25023182913385816,1.1249330877458708,0.19315870330589036,40.179828625180846,0.44214847501105936,0.35972805855558837,0.46558408387499095,46.0,0.11305187919720773,0.1389541760653504,0.21577103713034154,0.28500000000000003
0.24698862427448767,1.0587960783460044,0.7340892501291094,40.220759172004065,0.48873687870586685,0.39950036150303736,0.49881580812899795,46.0,0.12596007428146083,0.15409581436739764,0.23890770848719212,0.29500000000000004
0.24448762437899357,1.0004144367776195,1.1986789313472386,40.185348853222195,0.5290826005790753,0.4328983523148118,0.5245869788598301,46.0,0.13709083354449986,0.16755059089374916,0.258823561391322,0.30500000000000005
0.24251299935821619,0.9482166954459662,1.6080193187743248,40.094689240649274,0.5650138019983267,0.46156668687660196,0.5452867010411576,46.0,0.14693981114505666,0.179872212879567,0.2764416645354474,0.31500000000000006
0.24094702096010612,0.9011191758056707,1.9749551960499971,39.961625117924946,0.5976687406471919,0.48654743633019915,0.56237825561404,46.0,0.15581352253077194,0.1913993679407025,0.29233626188965045,0.32500000000000007
0.23969494589794388,0.8582825019605893,2.3095535203182465,39.796223442193195,0.6277625470855599,0.5085409547622994,0.5767771640367417,46.0,0.16391247753173976,0.20233987731140718,0.3068754549003715,0.3350000000000001
0.2387177408677614,0.8191418644485666,2.6169000823678275,39.603570004242776,0.6558325857976378,0.5280663407707844,0.5891585783978122,46.0,0.1713860278993123,0.2128530700948071,0.32033612154844276,0.3450000000000001
0.23797578410758083,0.7832041571954487,2.9018839595301174,39.388553881405066,0.6822527998636014,0.5455014858020953,0.5999807585279174,46.0,0.17833841601167094,0.22304592528890757,0.33291180794243536,0.3550000000000001
